,Ego Network,dedicator,label,lang-af,lang-als,lang-an,lang-ar,lang-arz,lang-ast,lang-ay,lang-az,lang-ba,lang-be,lang-be-tarask,lang-bg,lang-bn,lang-br,lang-bs,lang-ca,lang-ce,lang-ckb,lang-co,lang-cs,lang-cy,lang-da,lang-de,lang-el,lang-en,lang-eo,lang-es,lang-et,lang-eu,lang-fa,lang-fi,lang-fo,lang-fr,lang-fy,lang-ga,lang-gd,lang-gl,lang-gv,lang-he,lang-hi,lang-hif,lang-hr,lang-hu,lang-hy,lang-ia,lang-id,lang-ilo,lang-io,lang-is,lang-it,lang-ja,lang-jv,lang-ka,lang-kk,lang-kn,lang-ko,lang-ksh,lang-ku,lang-la,lang-lb,lang-li,lang-lmo,lang-lt,lang-lv,lang-mk,lang-ml,lang-mn,lang-mr,lang-ms,lang-mwl,lang-my,lang-nap,lang-nds,lang-nl,lang-nn,lang-no,lang-nrm,lang-oc,lang-or,lang-os,lang-pa,lang-pcd,lang-pl,lang-pnb,lang-pt,lang-qu,lang-ro,lang-ru,lang-rue,lang-sa,lang-sc,lang-scn,lang-sco,lang-sh,lang-simple,lang-sk,lang-sl,lang-so,lang-sq,lang-sr,lang-sv,lang-sw,lang-ta,lang-te,lang-th,lang-tl,lang-tr,lang-tt,lang-uk,lang-ur,lang-uz,lang-vec,lang-vi,lang-vls,lang-vo,lang-war,lang-wuu,lang-xmf,lang-yi,lang-yo,lang-zh,lang-zh-min-nan,lang-zh-yue,lang-zu,wiki degree
Q923306,0.0,0.0,Christian Marclay,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92341,1.0,0.0,Hans Ulrich Gumbrecht,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,2.0
Q923582,0.0,0.0,Francisco Varela,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92361,0.0,0.0,Ottmar Ette,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q923614,0.0,0.0,Nicolae Labiş,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q9236948,0.0,0.0,John J. Gumperz,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q923743,1.0,0.0,Simon Critchley,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,6.0
Q92394,0.0,0.0,Harald Welzer,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92455,0.0,0.0,Klaus Theweleit,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,2.0
Q92513,0.0,0.0,Dietmar Kamper,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92540,0.0,0.0,Franz Peter Wirth,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q9256646,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q926000,0.0,0.0,Jean Duvignaud,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,3.0
Q92601,0.0,0.0,Nicholas Negroponte,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q926034,0.0,0.0,Shinji Aoyama,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,3.0
Q92604,0.0,0.0,Niklaus Wirth,0.0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92611,0.0,0.0,Haskell Curry,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q926125,0.0,0.0,Wu Wenjun,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q926639,0.0,0.0,Roger Frey,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,2.0
Q926715,0.0,0.0,Pınar Selek,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q927,0.0,0.0,Harry Mulisch,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92705,0.0,0.0,Ipke Wachsmuth,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q927101,0.0,0.0,Morvan Lebesque,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q927313,0.0,0.0,Denis Robert,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92739,0.0,0.0,John McCarthy,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92741,0.0,0.0,Alonzo Church,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q927570,0.0,0.0,Jacques Séguéla,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q927879,0.0,0.0,René Dumont,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92804,0.0,0.0,Donald Norman,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92809,0.0,0.0,Rodney Brooks,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q928270,0.0,0.0,Jean Bernard,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q928366,0.0,0.0,Charles Berling,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92844,0.0,0.0,David Marr,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q928571,0.0,0.0,Erik Olin Wright,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q92862,0.0,0.0,Jaron Lanier,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,3.0
Q929145,0.0,0.0,Piergiorgio Odifreddi,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0
Q929177,0.0,0.0,François Jullien,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,2.0
Q929334,0.0,0.0,Alain Peyrefitte,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,2.0
